freq,unit,airpol,src_crf,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,THS_T,GHG,CRF1A5A,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5A,SK	54.08 	66.49 	65.42 	53.4 	51.37 	46.62 	49.54 	56.01 	76.48 	72.42 	58.01 	52.87 	53.74 	61.34 	66.45 
A,THS_T,GHG,CRF1A5A,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,AT	34.75 	33.87 	33.14 	32.43 	31.73 	30.95 	30.35 	29.57 	29.01 	28.95 	29.02 	28.96 	28.96 	28.96 	28.99 
A,THS_T,GHG,CRF1A5B,BE	131.22 	127.91 	111.02 	104.33 	100.66 	107.33 	110.18 	105.83 	115.55 	96.98 	106.64 	99.86 	98.29 	89.61 	92.29 
A,THS_T,GHG,CRF1A5B,BG	24.62 	38.19 	9.29 	17.68 	9.34 	21.35 	42.62 	40.29 	31.13 	27.49 	18.61 	28.25 	39.54 	31.53 	23.51 
A,THS_T,GHG,CRF1A5B,CH	137.29 	124.56 	132.29 	133.31 	138.62 	135.11 	139.26 	127.45 	126.36 	114.86 	119.16 	114.54 	123.46 	124.18 	100.12 
A,THS_T,GHG,CRF1A5B,CY	3.17 	6.34 	3.17 	6.34 	6.34 	3.17 	3.17 	3.88 	4.54 	4.01 	4.75 	4.11 	4.82 	2.98 	3.26 
A,THS_T,GHG,CRF1A5B,CZ	320.02 	377.3 	307.66 	301.46 	312.77 	374.85 	402.51 	460.26 	319.76 	300.36 	319.22 	370.45 	271.6 	243.75 	250.19 
A,THS_T,GHG,CRF1A5B,DE	682.89 	704.07 	474.01 	509.05 	556.24 	578.46 	560.99 	340.19 	280.64 	476.54 	387.64 	519.51 	453.22 	467.44 	224.29 
A,THS_T,GHG,CRF1A5B,DK	208.77 	292.3 	211.62 	236.37 	227.36 	193.52 	203.68 	302.15 	214.15 	195.77 	241.44 	222.19 	188.32 	266.03 	159.45 
A,THS_T,GHG,CRF1A5B,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,EL	244.33 	217.17 	212.53 	237.07 	190.01 	207.89 	200.56 	183.69 	124.11 	135.09 	298.15 	35.94 	301.27 	350.6 	491.44 
A,THS_T,GHG,CRF1A5B,ES	558.85 	563.9 	476.19 	333.06 	410.83 	520.91 	489.61 	485.67 	450.62 	451.78 	438.62 	399.67 	227.15 	521.42 	338.33 
A,THS_T,GHG,CRF1A5B,EU27_2020	3358 	3297.51 	2511.47 	2756.26 	2839.92 	2887.15 	2912.02 	2610.43 	2260.82 	2541.59 	2836.6 	2437.93 	2587.42 	2803.46 	2621.25 
A,THS_T,GHG,CRF1A5B,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,FR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,HU	10.89 	18.39 	18.33 	18.31 	18.31 	18.32 	22.21 	25.41 	28.53 	25.37 	31.75 	57.07 	35.02 	28.59 	50.86 
A,THS_T,GHG,CRF1A5B,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,IT	688.35 	542.43 	360.58 	621.81 	596.84 	468.16 	525.56 	332.16 	347.57 	461.88 	637.85 	320.66 	521.37 	371.21 	617.27 
A,THS_T,GHG,CRF1A5B,LT	16.01 	12.88 	9.03 	17.4 	35.15 	36.29 	25.15 	25.85 	20.44 	29.46 	27.87 	27.37 	29.9 	46.14 	47.01 
A,THS_T,GHG,CRF1A5B,LU	0.12 	0.12 	0.12 	0.12 	0.12 	0.12 	0.12 	0.12 	0.12 	0.12 	0.11 	0.11 	0.11 	0.11 	0.11 
A,THS_T,GHG,CRF1A5B,LV	7.94 	7.29 	7.4 	6.51 	9.53 	9.66 	11.5 	13.3 	20.04 	23.92 	14.87 	24.13 	24.45 	24.48 	24.06 
A,THS_T,GHG,CRF1A5B,MT	2.03 	2.75 	2.48 	2.85 	3.11 	3.4 	3.56 	3.71 	3.31 	3.34 	4.14 	3.21 	3.42 	3.72 	3.25 
A,THS_T,GHG,CRF1A5B,NL	318.32 	254.69 	207.69 	234.95 	244.68 	215 	216.21 	199.87 	195.6 	204.21 	194.83 	207.21 	256.49 	268.9 	202.71 
A,THS_T,GHG,CRF1A5B,NO	187.22 	206.33 	191.73 	207.01 	220.28 	217.66 	225.93 	244.2 	226.19 	232.67 	229.76 	232.34 	230.39 	233.42 	258.22 
A,THS_T,GHG,CRF1A5B,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,PT	87.04 	78.27 	49.18 	59.19 	69.26 	76.75 	44.2 	44.12 	59.13 	61.04 	66.81 	73.46 	90.17 	49.18 	54.67 
A,THS_T,GHG,CRF1A5B,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1A5B,SI	2.89 	3.37 	3.38 	3.01 	3.75 	3.7 	3.63 	4.14 	3.91 	4.01 	3.17 	4.59 	4.69 	4.47 	4.26 
A,THS_T,GHG,CRF1A5B,SK	15.78 	16.27 	14.66 	14.29 	13.87 	17.31 	16.19 	10.21 	12.65 	11.26 	11.1 	11.19 	8.64 	4.35 	5.29 
A,THS_T,GHG,CRF1A5B,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1B,AT	687.44 	677.78 	689.19 	682.19 	642.45 	623.44 	586.04 	618.72 	552.28 	525.14 	500.48 	467.3 	435.04 	406.93 	398.95 
A,THS_T,GHG,CRF1B,BE	639.07 	573.03 	530.25 	512.97 	475.09 	489.5 	460.65 	468.13 	468.69 	455.81 	408.19 	389.28 	371.11 	312.19 	278.17 
A,THS_T,GHG,CRF1B,BG	1749.73 	2030.42 	1841.3 	1690.77 	1687.16 	2043.53 	2146.06 	2319.95 	1987.91 	2009.02 	1738.68 	1751.1 	2129.26 	1687.64 	1605.05 
A,THS_T,GHG,CRF1B,CH	130.09 	134.61 	107.17 	97.46 	91.11 	81.83 	79.21 	84.72 	75.77 	78.74 	71.31 	62.85 	63.89 	54.51 	45.62 
A,THS_T,GHG,CRF1B,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B,CZ	4073.9 	3936 	3777.11 	3072.68 	3135.1 	3002.64 	2590.61 	2279.43 	2080.44 	1803.97 	1221.22 	1280.24 	1105.14 	929.71 	915.83 
A,THS_T,GHG,CRF1B,DE	11920.22 	11468.7 	12054.28 	11187.12 	9825.52 	9657.99 	8627.37 	8226.91 	6650.96 	4708.82 	4093.47 	4005.41 	3769.27 	3591.97 	3641.03 
A,THS_T,GHG,CRF1B,DK	677.17 	518.03 	455.81 	468.11 	463.41 	448.93 	466.7 	437.91 	396.94 	336.86 	225.56 	210.35 	193.3 	181.4 	211.11 
A,THS_T,GHG,CRF1B,EE	32.12 	28.52 	32.22 	32.32 	25.47 	23.04 	25.2 	22.5 	24.17 	22.37 	20.48 	23.27 	17.21 	15.37 	18.33 
A,THS_T,GHG,CRF1B,EL	1494.93 	1567.48 	1663.92 	1432.37 	1342.74 	1238.08 	924.63 	1071.04 	1035.85 	816.05 	494.07 	465.05 	479.26 	389.92 	307.13 
A,THS_T,GHG,CRF1B,ES	3060.61 	3424.85 	3949.8 	4428.02 	4564.15 	4146.41 	4180.38 	4156.85 	4253.2 	4114.81 	3858.87 	3811.09 	4151.16 	3783.84 	3759.67 
A,THS_T,GHG,CRF1B,EU27_2020	80124.68 	79601.62 	78816.4 	77987.68 	75032.49 	74430.54 	71529.55 	70858 	67308.92 	60737.14 	55788.27 	53932.33 	52094.04 	47890.66 	46712.11 
A,THS_T,GHG,CRF1B,FI	147.41 	132.31 	148.01 	124.04 	120.52 	150.56 	142.06 	182.43 	124.97 	95.69 	101.99 	93.26 	91.52 	125.6 	97.51 
A,THS_T,GHG,CRF1B,FR	5975.14 	5644.16 	5014.52 	4691.34 	4438.35 	4312.12 	4350.03 	4188.04 	4225.06 	3724.19 	3161.28 	2690.78 	2522.84 	2439.62 	2227.94 
A,THS_T,GHG,CRF1B,HR	830.19 	825.08 	704.28 	672.55 	646.33 	466.8 	455.66 	528.88 	484.05 	473.83 	460.78 	449.37 	511.48 	452.65 	383.54 
A,THS_T,GHG,CRF1B,HU	2198.41 	2151.41 	2068.42 	2059.36 	2005.82 	1991.53 	1983.82 	2029.73 	2046.54 	2030.58 	1931.23 	1664.77 	1486.66 	1335.45 	1373.92 
A,THS_T,GHG,CRF1B,IE	97.39 	89.14 	87.42 	85.31 	98.2 	99.3 	100.45 	105.79 	106.71 	101.7 	102.49 	91.07 	89.73 	89.27 	97.07 
A,THS_T,GHG,CRF1B,IS	195.32 	183.99 	175.68 	177.56 	206.65 	172.98 	163.77 	152.77 	165.57 	176.18 	177.76 	166.85 	178.66 	177.44 	224.13 
A,THS_T,GHG,CRF1B,IT	9662.59 	9827.42 	9628.38 	9564.77 	9078.61 	8655.58 	7874.77 	7877.2 	7447.77 	6959.22 	6159.03 	5606.21 	5022.04 	4503.73 	4450.74 
A,THS_T,GHG,CRF1B,LT	526.18 	453.83 	504.7 	535.36 	566.45 	549.58 	590.25 	560.27 	554.26 	560.59 	461.46 	486.66 	414.94 	304.85 	289.79 
A,THS_T,GHG,CRF1B,LU	61.11 	52.97 	54.19 	46.14 	43.57 	39.18 	36.01 	35.47 	34.88 	34.92 	31.52 	33.9 	26.39 	24.7 	26.13 
A,THS_T,GHG,CRF1B,LV	102.6 	70.6 	89.17 	113.13 	151.57 	115.15 	130.58 	171.02 	101.88 	109.52 	112.12 	110.53 	98.45 	102.23 	95.33 
A,THS_T,GHG,CRF1B,MT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B,NL	2208.47 	2066.15 	1893.33 	2070.24 	1995.53 	1887.25 	1911.48 	1846.05 	1753.07 	1698.75 	1527.01 	1657.62 	1572.81 	1523.96 	1708.6 
A,THS_T,GHG,CRF1B,NO	2981.91 	2948.8 	2956.72 	2946.62 	2519.6 	2813.13 	2751.86 	2603.02 	2476.1 	1971.55 	1859.22 	2051.3 	2054.54 	1927.03 	1799.31 
A,THS_T,GHG,CRF1B,PL	22649.25 	23039.82 	23194.66 	23931.5 	23914.94 	25048.32 	24816.4 	24660.94 	24277.14 	21630.42 	21334.83 	21083.62 	20220.73 	18721.82 	18003.31 
A,THS_T,GHG,CRF1B,PT	644.43 	599.83 	685.01 	1261.38 	1090.19 	1217.94 	1143.3 	1224.97 	1129.34 	1214.34 	1091.48 	1024.78 	1252.58 	1098.8 	1253.99 
A,THS_T,GHG,CRF1B,RO	7698.24 	7495.32 	7139.93 	6727.68 	6448.55 	6123.68 	5833.64 	5729.38 	5621.1 	5597.3 	5154.37 	5116.12 	4935.51 	4717.9 	4586.13 
A,THS_T,GHG,CRF1B,SE	109.26 	106.67 	107.37 	94.26 	90.44 	98.95 	92.36 	79.52 	91.69 	78.25 	77.13 	87.02 	79.66 	72.07 	79.05 
A,THS_T,GHG,CRF1B,SI	563.49 	572.78 	556.93 	495.37 	388.77 	400.84 	429.15 	440.73 	420.76 	408.82 	411.32 	358.69 	308.31 	334.35 	302.24 
A,THS_T,GHG,CRF1B,SK	2315.33 	2249.31 	1946.19 	2008.7 	1793.55 	1600.2 	1631.94 	1596.16 	1439.27 	1226.19 	1109.21 	974.82 	809.64 	744.67 	601.56 
A,THS_T,GHG,CRF1B,TR	9859.86 	10847.83 	11217.24 	10180.91 	12196.19 	6400.54 	10219.48 	7852.53 	9068.1 	11537.37 	10176.79 	12081.75 	12178.1 	7686.05 	11642.55 
A,THS_T,GHG,CRF1B1,AT	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d	0 d
A,THS_T,GHG,CRF1B1,BE	58.75 	57.8 	55.74 	53.22 	49.77 	47.58 	47.07 	46.06 	45.59 	38.93 	38.53 	38.14 	37.86 	37.46 	37.09 
A,THS_T,GHG,CRF1B1,BG	1174.77 	1405.29 	1225.78 	1046.36 	1077.76 	1216.48 	1098.37 	1204.52 	1036.88 	934.92 	771.08 	906.12 	1074.27 	695.46 	535 
A,THS_T,GHG,CRF1B1,CH	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,CZ	3074.15 	3001.18 	3015.88 	2362.9 	2428.23 	2316.25 	1907.73 	1594.1 	1400.24 	1135.2 	743.58 	731.84 	634.21 	557.26 	538.91 
A,THS_T,GHG,CRF1B1,DE	4464.71 	4262.49 	5239.65 	4661.65 	3903.76 	4171.29 	3498.42 	3487.36 	2483.22 	774.86 	740.51 	807.6 	770.13 	794.26 	777.9 
A,THS_T,GHG,CRF1B1,DK	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,EE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,EL	1378.41 	1430.75 	1535.37 	1315.1 	1240.01 	1127.85 	795.98 	920.19 	889.89 	667.63 	342.74 	302.36 	347.55 	262.68 	161.24 
A,THS_T,GHG,CRF1B1,ES	428.85 	362.15 	276.54 	243.08 	205.48 	146.66 	100.2 	101.87 	94.78 	36.78 	53.19 	124.44 	119.31 	111.02 	141.1 
A,THS_T,GHG,CRF1B1,EU27_2020	35917.92 	35781.45 	36373.63 	34890.76 	33848.13 	34510.85 	32548.63 	32260.16 	30242.3 	25348.28 	23682.8 	23536.69 	22573.62 	20718.85 	19561 
A,THS_T,GHG,CRF1B1,FI	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,FR	58.75 	35.99 	17.96 	22.06 	15.46 	16.75 	18.19 	18.74 	19.75 	13.22 	22.38 	10.14 	12 	12.51 	18.08 
A,THS_T,GHG,CRF1B1,HR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,HU	66.27 	53.92 	53.96 	50.29 	48.71 	39.84 	36.64 	43.77 	42.01 	44.88 	64.52 	39.06 	31.02 	33.28 	29.98 
A,THS_T,GHG,CRF1B1,IE	23.78 	23.37 	22.96 	22.56 	22.22 	21.88 	21.55 	20.57 	20.29 	20.02 	19.78 	19.54 	19.34 	19.1 	18.89 
A,THS_T,GHG,CRF1B1,IS	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,IT	96.67 	102.67 	89.57 	65.39 	63.92 	58.93 	55.25 	41.07 	38.39 	36.01 	28.78 	27.9 	29.73 	28.7 	24.59 
A,THS_T,GHG,CRF1B1,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,LU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,LV	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,MT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B1,NL	88.6 	82.11 	78.61 	83.11 	83.67 	83.8 	81.89 	78.16 	79.21 	78.72 	76.2 	76.89 	76.53 	70.87 	70.28 
A,THS_T,GHG,CRF1B1,NO	101.78 	110.94 	95.4 	119.21 	116.89 	98.5 	92.41 	81.07 	80.69 	79.66 	78.42 	78.69 	78.22 	77.73 	77.24 
A,THS_T,GHG,CRF1B1,PL	20447.14 	20289.64 	20299.54 	20920.63 	21018.19 	21868.81 	21653.62 	21596.58 	21276.62 	18777.97 	18344.16 	18070.5 	17184.31 	16027.72 	15289.85 
A,THS_T,GHG,CRF1B1,PT	20.29 	19.96 	19.64 	19.34 	19.06 	18.8 	18.54 	17.84 	17.62 	17.4 	17.2 	17 	16.85 	16.65 	16.47 
A,THS_T,GHG,CRF1B1,RO	3217.52 	3256.37 	3072.95 	2718.81 	2502.99 	2327.57 	2133.77 	2072.29 	1907.31 	1875.66 	1656.68 	1617.39 	1593.48 	1466.77 	1407.32 
A,THS_T,GHG,CRF1B1,SE	7.34 	8.24 	10.9 	5.48 	9.11 	25.87 	11.83 	7.96 	7.01 	10.1 	10.27 	12.91 	15.45 	9.67 	17.99 
A,THS_T,GHG,CRF1B1,SI	509.6 	527.3 	513.69 	453.5 	351.23 	361.01 	386.82 	396.11 	377.02 	364.78 	367.39 	312.65 	267.34 	295.21 	259.93 
A,THS_T,GHG,CRF1B1,SK	802.33 	862.22 	844.89 	847.27 	808.56 	661.47 	682.74 	612.99 	506.47 	521.2 	385.82 	422.21 	344.24 	280.22 	216.38 
A,THS_T,GHG,CRF1B1,TR	7554.26 	8174.59 	8400.57 	7735.41 	8968.07 	3324.22 	7214.55 	4492.12 	5979.08 	8304.88 	6814.41 	7968.96 	8332.06 	3947.38 	7281.64 
A,THS_T,GHG,CRF1B2,AT	687.44 	677.78 	689.19 	682.19 	642.45 	623.44 	586.04 	618.72 	552.28 	525.14 	500.48 	467.3 	435.04 	406.93 	398.95 
A,THS_T,GHG,CRF1B2,BE	580.32 	515.23 	474.52 	459.75 	425.31 	441.92 	413.58 	422.08 	423.1 	416.88 	369.66 	351.14 	333.25 	274.73 	241.08 
A,THS_T,GHG,CRF1B2,BG	574.96 	625.13 	615.51 	644.41 	609.4 	827.05 	1047.69 	1115.43 	951.03 	1074.1 	967.6 	844.98 	1054.99 	992.18 	1070.05 
A,THS_T,GHG,CRF1B2,CH	130.09 	134.61 	107.17 	97.46 	91.11 	81.83 	79.21 	84.72 	75.77 	78.74 	71.31 	62.85 	63.89 	54.51 	45.62 
A,THS_T,GHG,CRF1B2,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B2,CZ	999.75 	934.82 	761.22 	709.78 	706.87 	686.39 	682.88 	685.33 	680.2 	668.77 	477.64 	548.4 	470.93 	372.45 	376.92 
A,THS_T,GHG,CRF1B2,DE	7455.51 	7206.21 	6814.63 	6525.46 	5921.76 	5486.7 	5128.95 	4739.55 	4167.74 	3933.96 	3352.96 	3197.81 	2999.14 	2797.71 	2863.13 
A,THS_T,GHG,CRF1B2,DK	677.17 	518.03 	455.81 	468.11 	463.41 	448.93 	466.7 	437.91 	396.94 	336.86 	225.56 	210.35 	193.3 	181.4 	211.11 
A,THS_T,GHG,CRF1B2,EE	32.12 	28.52 	32.22 	32.32 	25.47 	23.04 	25.2 	22.5 	24.17 	22.37 	20.48 	23.27 	17.21 	15.37 	18.33 
A,THS_T,GHG,CRF1B2,EL	116.52 	136.73 	128.55 	117.27 	102.73 	110.23 	128.66 	150.85 	145.96 	148.41 	151.33 	162.69 	131.71 	127.25 	145.89 
A,THS_T,GHG,CRF1B2,ES	2631.76 	3062.7 	3673.25 	4184.93 	4358.67 	3999.75 	4080.18 	4054.98 	4158.42 	4078.03 	3805.68 	3686.65 	4031.84 	3672.82 	3618.57 
A,THS_T,GHG,CRF1B2,EU27_2020	44206.76 	43820.17 	42442.77 	43096.92 	41184.36 	39919.7 	38980.92 	38597.84 	37066.62 	35388.86 	32105.47 	30395.64 	29520.42 	27171.8 	27151.11 
A,THS_T,GHG,CRF1B2,FI	147.41 	132.31 	148.01 	124.04 	120.52 	150.56 	142.06 	182.43 	124.97 	95.69 	101.99 	93.26 	91.52 	125.6 	97.51 
A,THS_T,GHG,CRF1B2,FR	5916.39 	5608.17 	4996.57 	4669.28 	4422.89 	4295.37 	4331.83 	4169.3 	4205.31 	3710.98 	3138.9 	2680.64 	2510.84 	2427.12 	2209.86 
A,THS_T,GHG,CRF1B2,HR	830.19 	825.08 	704.28 	672.55 	646.33 	466.8 	455.66 	528.88 	484.05 	473.83 	460.78 	449.37 	511.48 	452.65 	383.54 
A,THS_T,GHG,CRF1B2,HU	2132.14 	2097.5 	2014.46 	2009.07 	1957.11 	1951.69 	1947.18 	1985.96 	2004.52 	1985.7 	1866.72 	1625.71 	1455.65 	1302.18 	1343.94 
A,THS_T,GHG,CRF1B2,IE	73.61 	65.77 	64.46 	62.75 	75.98 	77.41 	78.9 	85.22 	86.41 	81.68 	82.71 	71.53 	70.39 	70.16 	78.18 
A,THS_T,GHG,CRF1B2,IS	195.32 	183.99 	175.68 	177.56 	206.65 	172.98 	163.77 	152.77 	165.57 	176.18 	177.76 	166.85 	178.66 	177.44 	224.13 
A,THS_T,GHG,CRF1B2,IT	9565.93 	9724.75 	9538.82 	9499.38 	9014.69 	8596.65 	7819.52 	7836.13 	7409.38 	6923.21 	6130.25 	5578.31 	4992.31 	4475.02 	4426.15 
A,THS_T,GHG,CRF1B2,LT	526.18 	453.83 	504.7 	535.36 	566.45 	549.58 	590.25 	560.27 	554.26 	560.59 	461.46 	486.66 	414.94 	304.85 	289.79 
A,THS_T,GHG,CRF1B2,LU	61.11 	52.97 	54.19 	46.14 	43.57 	39.18 	36.01 	35.47 	34.88 	34.92 	31.52 	33.9 	26.39 	24.7 	26.13 
A,THS_T,GHG,CRF1B2,LV	102.6 	70.6 	89.17 	113.13 	151.57 	115.15 	130.58 	171.02 	101.88 	109.52 	112.12 	110.53 	98.45 	102.23 	95.33 
A,THS_T,GHG,CRF1B2,MT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,THS_T,GHG,CRF1B2,NL	2119.87 	1984.03 	1814.72 	1987.13 	1911.86 	1803.45 	1829.59 	1767.89 	1673.86 	1620.03 	1450.81 	1580.73 	1496.28 	1453.09 	1638.32 
A,THS_T,GHG,CRF1B2,NO	2880.13 	2837.86 	2861.32 	2827.41 	2402.72 	2714.63 	2659.45 	2521.96 	2395.41 	1891.89 	1780.8 	1972.61 	1976.33 	1849.3 	1722.07 
A,THS_T,GHG,CRF1B2,PL	2202.11 	2750.18 	2895.13 	3010.87 	2896.75 	3179.51 	3162.78 	3064.36 	3000.52 	2852.45 	2990.68 	3013.12 	3036.42 	2694.1 	2713.46 
A,THS_T,GHG,CRF1B2,PT	624.15 	579.87 	665.37 	1242.04 	1071.13 	1199.14 	1124.76 	1207.13 	1111.73 	1196.94 	1074.28 	1007.78 	1235.73 	1082.15 	1237.51 
A,THS_T,GHG,CRF1B2,RO	4480.72 	4238.95 	4066.99 	4008.87 	3945.56 	3796.11 	3699.87 	3657.09 	3713.79 	3721.64 	3497.68 	3498.73 	3342.03 	3251.13 	3178.81 
A,THS_T,GHG,CRF1B2,SE	101.92 	98.43 	96.47 	88.78 	81.33 	73.08 	80.53 	71.57 	84.68 	68.15 	66.86 	74.11 	64.21 	62.4 	61.06 
A,THS_T,GHG,CRF1B2,SI	53.89 	45.48 	43.24 	41.87 	37.54 	39.84 	42.33 	44.63 	43.74 	44.03 	43.93 	46.05 	40.97 	39.14 	42.31 
A,THS_T,GHG,CRF1B2,SK	1513 	1387.09 	1101.3 	1161.43 	984.99 	938.73 	949.2 	983.17 	932.8 	704.98 	723.39 	552.61 	465.4 	464.45 	385.18 
A,THS_T,GHG,CRF1B2,TR	2305.59 	2673.23 	2816.66 	2445.5 	3228.12 	3076.33 	3004.92 	3360.4 	3089.03 	3232.49 	3362.38 	4112.78 	3846.04 	3738.67 	4360.91 
A,THS_T,GHG,CRF1C,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	0 	0.01 	0.26 
A,THS_T,GHG,CRF1C,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,EU27_2020	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,FR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF1C,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
